age,year,improvement_rate
82,2009,0.0181
82,2010,0.0161
82,2011,0.013900000000000001
82,2012,0.0115
82,2013,0.0117
82,2014,0.0117
82,2015,0.0117
82,2016,0.0116
82,2017,0.0115
82,2018,0.0113
82,2019,0.0111
82,2020,0.0109
82,2021,0.0107
82,2022,0.0104
82,2023,0.0102
82,2024,0.01
82,2025,0.0098
82,2026,0.0097
82,2027,0.0097
82,2028,0.0097
82,2029,0.0098
82,2030,0.0099
82,2031,0.01
83,1951,0.006
83,1952,0.0048000000000000004
83,1953,0.0036000000000000003
83,1954,0.0024000000000000002
83,1955,0.0013000000000000002
83,1956,0.0002
83,1957,-0.0007
83,1958,-0.0014
83,1959,-0.0019
83,1960,-0.0021000000000000003
83,1961,-0.0021000000000000003
83,1962,-0.0017000000000000001
83,1963,-0.0011
83,1964,-0.0002
83,1965,0.001
83,1966,0.0024000000000000002
83,1967,0.004
83,1968,0.0057
83,1969,0.007500000000000001
83,1970,0.0092
83,1971,0.0109
83,1972,0.0123
83,1973,0.0134
83,1974,0.014
83,1975,0.014100000000000001
83,1976,0.013600000000000001
83,1977,0.0126
83,1978,0.0112
83,1979,0.009600000000000001
83,1980,0.008
83,1981,0.006500000000000001
83,1982,0.005200000000000001
83,1983,0.0043
83,1984,0.0038
83,1985,0.0037
83,1986,0.0041
83,1987,0.0046
83,1988,0.0053
83,1989,0.0059
83,1990,0.0063
83,1991,0.0064
83,1992,0.006500000000000001
83,1993,0.0064
83,1994,0.006500000000000001
83,1995,0.0068000000000000005
83,1996,0.0074
83,1997,0.008400000000000001
83,1998,0.0097
83,1999,0.0114
83,2000,0.013300000000000001
83,2001,0.0152
83,2002,0.0171
83,2003,0.0187
83,2004,0.0199
83,2005,0.0205
83,2006,0.0206
83,2007,0.02
83,2008,0.0189
83,2009,0.017400000000000002
83,2010,0.0155
83,2011,0.0134
83,2012,0.0112
83,2013,0.0113
83,2014,0.0114
83,2015,0.0114
83,2016,0.0114
83,2017,0.0113
83,2018,0.0112
83,2019,0.011
83,2020,0.0109
83,2021,0.0107
83,2022,0.0105
83,2023,0.0103
83,2024,0.0101
83,2025,0.0099
83,2026,0.0098
83,2027,0.0097
83,2028,0.0097
83,2029,0.0098
83,2030,0.0099
83,2031,0.01
84,1951,0.005
84,1952,0.0038
84,1953,0.0026000000000000003
84,1954,0.0014
84,1955,0.00030000000000000003
84,1956,-0.0007
84,1957,-0.0015
84,1958,-0.0021000000000000003
84,1959,-0.0025
84,1960,-0.0026000000000000003
84,1961,-0.0024000000000000002
84,1962,-0.0018000000000000002
84,1963,-0.001
84,1964,0.0
84,1965,0.0013000000000000002
84,1966,0.0028
84,1967,0.0045000000000000005
84,1968,0.006200000000000001
84,1969,0.0079
84,1970,0.009600000000000001
84,1971,0.0112
84,1972,0.0125
84,1973,0.0135
84,1974,0.014
84,1975,0.014
84,1976,0.0135
84,1977,0.0126
84,1978,0.011300000000000001
84,1979,0.0097
84,1980,0.0081
84,1981,0.006500000000000001
84,1982,0.005200000000000001
84,1983,0.0041
84,1984,0.0034000000000000002
84,1985,0.0032
84,1986,0.0033
84,1987,0.0036000000000000003
84,1988,0.004
84,1989,0.0044
84,1990,0.0047
84,1991,0.0049
84,1992,0.0049
84,1993,0.0049
84,1994,0.0051
84,1995,0.0055000000000000005
84,1996,0.006200000000000001
84,1997,0.0073
84,1998,0.008700000000000001
84,1999,0.010400000000000001
84,2000,0.0123
84,2001,0.0143
84,2002,0.0162
84,2003,0.0178
84,2004,0.019
84,2005,0.0196
84,2006,0.019700000000000002
84,2007,0.019200000000000002
84,2008,0.0181
84,2009,0.0167
84,2010,0.0149
84,2011,0.0129
84,2012,0.0108
84,2013,0.0109
84,2014,0.011
84,2015,0.0111
84,2016,0.0111
84,2017,0.011
84,2018,0.011
84,2019,0.0109
84,2020,0.0108
84,2021,0.0106
84,2022,0.0105
84,2023,0.0103
84,2024,0.0102
84,2025,0.01
84,2026,0.0099
84,2027,0.0098
84,2028,0.0097
84,2029,0.0098
84,2030,0.0099
84,2031,0.01
85,1951,0.0039000000000000003
85,1952,0.0027
85,1953,0.0015
85,1954,0.0004
85,1955,-0.0007
85,1956,-0.0016
85,1957,-0.0024000000000000002
85,1958,-0.0029000000000000002
85,1959,-0.0031000000000000003
85,1960,-0.003
85,1961,-0.0027
85,1962,-0.002
85,1963,-0.001
85,1964,0.0002
85,1965,0.0017000000000000001
85,1966,0.0033
85,1967,0.0049
85,1968,0.0067
85,1969,0.008400000000000001
85,1970,0.01
85,1971,0.0115
85,1972,0.012700000000000001
85,1973,0.013600000000000001
85,1974,0.014
85,1975,0.014
85,1976,0.0135
85,1977,0.0126
85,1978,0.011300000000000001
85,1979,0.0098
85,1980,0.0081
85,1981,0.0066
85,1982,0.005200000000000001
85,1983,0.004
85,1984,0.0031000000000000003
85,1985,0.0027
85,1986,0.0025
85,1987,0.0026000000000000003
85,1988,0.0028
85,1989,0.003
85,1990,0.0032
85,1991,0.0033
85,1992,0.0033
85,1993,0.0034000000000000002
85,1994,0.0037
85,1995,0.0041
85,1996,0.0049
85,1997,0.0061
85,1998,0.0076
85,1999,0.009300000000000001
85,2000,0.011300000000000001
85,2001,0.013300000000000001
85,2002,0.0152
85,2003,0.016800000000000002
85,2004,0.018000000000000002
85,2005,0.0187
85,2006,0.0188
85,2007,0.0183
85,2008,0.0173
85,2009,0.016
85,2010,0.0143
85,2011,0.012400000000000001
85,2012,0.0105
85,2013,0.0106
85,2014,0.0107
85,2015,0.0108
85,2016,0.0108
85,2017,0.0108
85,2018,0.0108
85,2019,0.0107
85,2020,0.0106
85,2021,0.0105
85,2022,0.0105
85,2023,0.0103
85,2024,0.0102
85,2025,0.01
85,2026,0.0099
85,2027,0.0098
85,2028,0.0098
85,2029,0.0098
85,2030,0.0098
85,2031,0.0099
86,1951,0.0026000000000000003
86,1952,0.0014
86,1953,0.00030000000000000003
86,1954,-0.0008
86,1955,-0.0018000000000000002
86,1956,-0.0026000000000000003
86,1957,-0.0032
86,1958,-0.0036000000000000003
86,1959,-0.0037
86,1960,-0.0035
86,1961,-0.003
86,1962,-0.0021000000000000003
86,1963,-0.001
86,1964,0.0004
86,1965,0.0019
86,1966,0.0036000000000000003
86,1967,0.0054
86,1968,0.0071
86,1969,0.0088
86,1970,0.010400000000000001
86,1971,0.0118
86,1972,0.0129
86,1973,0.0137
86,1974,0.014
86,1975,0.014
86,1976,0.0135
86,1977,0.0126
86,1978,0.011300000000000001
86,1979,0.0098
86,1980,0.0082
86,1981,0.0066
86,1982,0.005200000000000001
86,1983,0.0039000000000000003
86,1984,0.0029000000000000002
86,1985,0.0022
86,1986,0.0018000000000000002
86,1987,0.0016
86,1988,0.0016
86,1989,0.0017000000000000001
86,1990,0.0017000000000000001
86,1991,0.0017000000000000001
86,1992,0.0018000000000000002
86,1993,0.0019
86,1994,0.0022
86,1995,0.0028
86,1996,0.0036000000000000003
86,1997,0.0048000000000000004
86,1998,0.0063
86,1999,0.0081
86,2000,0.010100000000000001
86,2001,0.012100000000000001
86,2002,0.014
86,2003,0.015700000000000002
86,2004,0.016900000000000002
86,2005,0.0176
86,2006,0.0178
86,2007,0.017400000000000002
86,2008,0.0165
86,2009,0.015300000000000001
86,2010,0.0137
86,2011,0.012
86,2012,0.0102
86,2013,0.0103
86,2014,0.0104
86,2015,0.0105
86,2016,0.0105
86,2017,0.0105
86,2018,0.0105
86,2019,0.0104
86,2020,0.0104
86,2021,0.0103
86,2022,0.0103
86,2023,0.0102
86,2024,0.0101
86,2025,0.0099
86,2026,0.0098
86,2027,0.0097
86,2028,0.0097
86,2029,0.0097
86,2030,0.0097
86,2031,0.0098
87,1951,0.0011
87,1952,0.0
87,1953,-0.001
87,1954,-0.002
87,1955,-0.0029000000000000002
87,1956,-0.0036000000000000003
87,1957,-0.0041
87,1958,-0.0044
87,1959,-0.0043
87,1960,-0.004
87,1961,-0.0033
87,1962,-0.0023
87,1963,-0.001
87,1964,0.0005
87,1965,0.0022
87,1966,0.004
87,1967,0.0058000000000000005
87,1968,0.007500000000000001
87,1969,0.0092
87,1970,0.010700000000000001
87,1971,0.012
87,1972,0.013000000000000001
87,1973,0.0137
87,1974,0.014
87,1975,0.013900000000000001
87,1976,0.0134
87,1977,0.0125
87,1978,0.011300000000000001
87,1979,0.0099
87,1980,0.0083
87,1981,0.0067
87,1982,0.005200000000000001
87,1983,0.0038
87,1984,0.0026000000000000003
87,1985,0.0018000000000000002
87,1986,0.0011
87,1987,0.0008
87,1988,0.0005
87,1989,0.0004
87,1990,0.00030000000000000003
87,1991,0.00030000000000000003
87,1992,0.00030000000000000003
87,1993,0.0004
87,1994,0.0007
87,1995,0.0014
87,1996,0.0023
87,1997,0.0035
87,1998,0.0051
87,1999,0.006900000000000001
87,2000,0.0088
87,2001,0.0109
87,2002,0.0128
87,2003,0.014400000000000001
87,2004,0.015700000000000002
87,2005,0.0165
87,2006,0.0167
87,2007,0.0164
87,2008,0.015700000000000002
87,2009,0.0146
87,2010,0.0132
87,2011,0.011600000000000001
87,2012,0.01
87,2013,0.0101
87,2014,0.0101
87,2015,0.0102
87,2016,0.0102
87,2017,0.0102
87,2018,0.0102
87,2019,0.0102
87,2020,0.0101
87,2021,0.0101
87,2022,0.01
87,2023,0.01
87,2024,0.0099
87,2025,0.0098
87,2026,0.0097
87,2027,0.0096
87,2028,0.0096
87,2029,0.0095
87,2030,0.0096
87,2031,0.0096
88,1951,-0.0006000000000000001
88,1952,-0.0016
88,1953,-0.0025
88,1954,-0.0033
88,1955,-0.0041
88,1956,-0.0046
88,1957,-0.005
88,1958,-0.0051
88,1959,-0.0049
88,1960,-0.0044
88,1961,-0.0036000000000000003
88,1962,-0.0024000000000000002
88,1963,-0.001
88,1964,0.0006000000000000001
88,1965,0.0024000000000000002
88,1966,0.0043
88,1967,0.0061
88,1968,0.0079
88,1969,0.0095
88,1970,0.011000000000000001
88,1971,0.0122
88,1972,0.0131
88,1973,0.013800000000000002
88,1974,0.014
88,1975,0.013900000000000001
88,1976,0.013300000000000001
88,1977,0.0125
88,1978,0.011300000000000001
88,1979,0.0099
88,1980,0.008400000000000001
88,1981,0.0068000000000000005
88,1982,0.005200000000000001
88,1983,0.0037
88,1984,0.0024000000000000002
88,1985,0.0014
88,1986,0.0005
88,1987,0.0
88,1988,-0.0005
88,1989,-0.0008
88,1990,-0.001
88,1991,-0.0011
88,1992,-0.0012000000000000001
88,1993,-0.0011
88,1994,-0.0007
88,1995,0.0
88,1996,0.0009000000000000001
88,1997,0.0022
88,1998,0.0037
88,1999,0.0055000000000000005
88,2000,0.007500000000000001
88,2001,0.0095
88,2002,0.0114
88,2003,0.0131
88,2004,0.014400000000000001
88,2005,0.0152
88,2006,0.015600000000000001
88,2007,0.0154
88,2008,0.0148
88,2009,0.013900000000000001
88,2010,0.012700000000000001
88,2011,0.011300000000000001
88,2012,0.0099
88,2013,0.0099
88,2014,0.0099
88,2015,0.0099
88,2016,0.01
88,2017,0.01
88,2018,0.0099
88,2019,0.0099
88,2020,0.0099
88,2021,0.0098
88,2022,0.0098
88,2023,0.0098
88,2024,0.0097
88,2025,0.0097
88,2026,0.0096
88,2027,0.0095
88,2028,0.0095
88,2029,0.0094
88,2030,0.0094
88,2031,0.0095
89,1951,-0.0026000000000000003
89,1952,-0.0033
89,1953,-0.004
89,1954,-0.0047
89,1955,-0.0053
89,1956,-0.0057
89,1957,-0.0059
89,1958,-0.0058000000000000005
89,1959,-0.0054
89,1960,-0.0048000000000000004
89,1961,-0.0038
89,1962,-0.0025
89,1963,-0.001
89,1964,0.0007
89,1965,0.0026000000000000003
89,1966,0.0045000000000000005
89,1967,0.0064
89,1968,0.0082
89,1969,0.0098
89,1970,0.0112
89,1971,0.012400000000000001
89,1972,0.0132
89,1973,0.013800000000000002
89,1974,0.014
89,1975,0.013800000000000002
89,1976,0.013300000000000001
89,1977,0.012400000000000001
89,1978,0.011300000000000001
89,1979,0.0099
89,1980,0.008400000000000001
89,1981,0.0068000000000000005
89,1982,0.005200000000000001
89,1983,0.0036000000000000003
89,1984,0.0022
89,1985,0.001
89,1986,0.0
89,1987,-0.0008
89,1988,-0.0014
89,1989,-0.0019
89,1990,-0.0022
89,1991,-0.0025
89,1992,-0.0025
89,1993,-0.0024000000000000002
89,1994,-0.0021000000000000003
89,1995,-0.0014
89,1996,-0.0005
89,1997,0.0008
89,1998,0.0023
89,1999,0.0041
89,2000,0.006
89,2001,0.008
89,2002,0.0099
89,2003,0.011600000000000001
89,2004,0.0129
89,2005,0.013800000000000002
89,2006,0.0143
89,2007,0.0143
89,2008,0.013900000000000001
89,2009,0.0132
89,2010,0.0122
89,2011,0.0111
89,2012,0.0098
89,2013,0.0098
89,2014,0.0098
89,2015,0.0098
89,2016,0.0098
89,2017,0.0097
89,2018,0.0097
89,2019,0.0097
89,2020,0.0096
89,2021,0.0096
89,2022,0.0095
89,2023,0.0095
89,2024,0.0095
89,2025,0.0095
89,2026,0.0095
89,2027,0.0094
89,2028,0.0093
89,2029,0.0093
89,2030,0.0093
89,2031,0.0093
90,1951,-0.0048000000000000004
90,1952,-0.0053
90,1953,-0.0058000000000000005
90,1954,-0.006200000000000001
90,1955,-0.006500000000000001
90,1956,-0.0067
90,1957,-0.0067
90,1958,-0.0064
90,1959,-0.0059
90,1960,-0.0051
90,1961,-0.004
90,1962,-0.0026000000000000003
90,1963,-0.0009000000000000001
90,1964,0.0009000000000000001
90,1965,0.0028
90,1966,0.0047
90,1967,0.0066
90,1968,0.008400000000000001
90,1969,0.01
90,1970,0.011300000000000001
90,1971,0.012400000000000001
90,1972,0.0132
90,1973,0.0137
90,1974,0.013900000000000001
90,1975,0.0137
90,1976,0.0132
90,1977,0.0123
90,1978,0.0112
90,1979,0.0099
90,1980,0.008400000000000001
90,1981,0.0068000000000000005
90,1982,0.0051
90,1983,0.0035
90,1984,0.002
90,1985,0.0007
90,1986,-0.0005
90,1987,-0.0015
90,1988,-0.0023
90,1989,-0.0029000000000000002
90,1990,-0.0034000000000000002
90,1991,-0.0037
90,1992,-0.0038
90,1993,-0.0037
90,1994,-0.0034000000000000002
90,1995,-0.0028
90,1996,-0.0018000000000000002
90,1997,-0.0006000000000000001
90,1998,0.0009000000000000001
90,1999,0.0026000000000000003
90,2000,0.0045000000000000005
90,2001,0.0064
90,2002,0.0083
90,2003,0.01
90,2004,0.0114
90,2005,0.012400000000000001
90,2006,0.013000000000000001
90,2007,0.0132
90,2008,0.013000000000000001
90,2009,0.0125
90,2010,0.0118
90,2011,0.0109
90,2012,0.0099
90,2013,0.0098
90,2014,0.0097
90,2015,0.0097
90,2016,0.0096
90,2017,0.0095
90,2018,0.0095
90,2019,0.0094
90,2020,0.0094
90,2021,0.0093
90,2022,0.0093
90,2023,0.0093
90,2024,0.0092
90,2025,0.0092
90,2026,0.0092
90,2027,0.0093
90,2028,0.0092
90,2029,0.0092
90,2030,0.0092
90,2031,0.0092
91,1951,-0.007200000000000001
91,1952,-0.0074
91,1953,-0.0076
91,1954,-0.0078000000000000005
91,1955,-0.0078000000000000005
91,1956,-0.0078000000000000005
91,1957,-0.007500000000000001
91,1958,-0.007
91,1959,-0.0063
91,1960,-0.0053
91,1961,-0.0041
91,1962,-0.0026000000000000003
91,1963,-0.0009000000000000001
91,1964,0.001
91,1965,0.0029000000000000002
91,1966,0.0049
91,1967,0.0068000000000000005
91,1968,0.0085
91,1969,0.010100000000000001
91,1970,0.0114
91,1971,0.0125
91,1972,0.0132
91,1973,0.0137
91,1974,0.013800000000000002
91,1975,0.013600000000000001
91,1976,0.013000000000000001
91,1977,0.0122
91,1978,0.0111
91,1979,0.0098
91,1980,0.008400000000000001
91,1981,0.0068000000000000005
91,1982,0.0051
91,1983,0.0034000000000000002
91,1984,0.0018000000000000002
91,1985,0.0004
91,1986,-0.0009000000000000001
91,1987,-0.0021000000000000003
91,1988,-0.003
91,1989,-0.0038
91,1990,-0.0044
91,1991,-0.0048000000000000004
91,1992,-0.005
91,1993,-0.005
91,1994,-0.0047
91,1995,-0.0041
91,1996,-0.0032
91,1997,-0.002
91,1998,-0.0005
91,1999,0.0011
91,2000,0.0029000000000000002
91,2001,0.0048000000000000004
91,2002,0.0066
91,2003,0.0083
91,2004,0.0097
91,2005,0.0108
91,2006,0.011600000000000001
91,2007,0.012
91,2008,0.012
91,2009,0.0118
91,2010,0.011300000000000001
91,2011,0.010700000000000001
91,2012,0.010100000000000001
91,2013,0.0099
91,2014,0.0098
91,2015,0.0096
91,2016,0.0095
91,2017,0.0094
91,2018,0.0093
91,2019,0.0092
91,2020,0.0091
91,2021,0.0091
91,2022,0.009
91,2023,0.009
91,2024,0.009
91,2025,0.009
91,2026,0.009
91,2027,0.009
91,2028,0.0091
91,2029,0.009
91,2030,0.009
91,2031,0.009
92,1951,-0.0098
92,1952,-0.0097
92,1953,-0.009600000000000001
92,1954,-0.0094
92,1955,-0.0092
92,1956,-0.0088
92,1957,-0.0083
92,1958,-0.0076
92,1959,-0.0067
92,1960,-0.0055000000000000005
92,1961,-0.0041
92,1962,-0.0025
92,1963,-0.0007
92,1964,0.0012000000000000001
92,1965,0.0031000000000000003
92,1966,0.005
92,1967,0.006900000000000001
92,1968,0.0086
92,1969,0.010100000000000001
92,1970,0.0114
92,1971,0.012400000000000001
92,1972,0.0131
92,1973,0.0135
92,1974,0.013600000000000001
92,1975,0.0134
92,1976,0.0129
92,1977,0.012100000000000001
92,1978,0.011000000000000001
92,1979,0.0098
92,1980,0.0083
92,1981,0.0067
92,1982,0.005
92,1983,0.0033
92,1984,0.0017000000000000001
92,1985,0.0001
92,1986,-0.0013000000000000002
92,1987,-0.0026000000000000003
92,1988,-0.0037
92,1989,-0.0046
92,1990,-0.0053
92,1991,-0.0058000000000000005
92,1992,-0.0061
92,1993,-0.0061
92,1994,-0.0059
92,1995,-0.0053
92,1996,-0.0045000000000000005
92,1997,-0.0034000000000000002
92,1998,-0.002
92,1999,-0.0005
92,2000,0.0012000000000000001
92,2001,0.003
92,2002,0.0048000000000000004
92,2003,0.006500000000000001
92,2004,0.0079
92,2005,0.0092
92,2006,0.010100000000000001
92,2007,0.010700000000000001
92,2008,0.011000000000000001
92,2009,0.0111
92,2010,0.0109
92,2011,0.010700000000000001
92,2012,0.0103
92,2013,0.0102
92,2014,0.0099
92,2015,0.0097
92,2016,0.0095
92,2017,0.0093
92,2018,0.0091
92,2019,0.009
92,2020,0.0089
92,2021,0.0088
92,2022,0.0087
92,2023,0.0087
92,2024,0.0087
92,2025,0.0087
92,2026,0.0087
92,2027,0.0087
92,2028,0.0088
92,2029,0.0089
92,2030,0.0089
92,2031,0.0089
93,1951,-0.012700000000000001
93,1952,-0.0122
93,1953,-0.0117
93,1954,-0.0112
93,1955,-0.0106
93,1956,-0.0099
93,1957,-0.0091
93,1958,-0.0081
93,1959,-0.006900000000000001
93,1960,-0.0056
93,1961,-0.0041
93,1962,-0.0024000000000000002
93,1963,-0.0006000000000000001
93,1964,0.0013000000000000002
93,1965,0.0033
93,1966,0.005200000000000001
93,1967,0.007
93,1968,0.0086
93,1969,0.010100000000000001
93,1970,0.0114
93,1971,0.0123
93,1972,0.013000000000000001
93,1973,0.0134
93,1974,0.0135
93,1975,0.0132
93,1976,0.012700000000000001
93,1977,0.0119
93,1978,0.0109
93,1979,0.0097
93,1980,0.0082
93,1981,0.0066
93,1982,0.0049
93,1983,0.0032
93,1984,0.0015
93,1985,-0.0002
93,1986,-0.0017000000000000001
93,1987,-0.0031000000000000003
93,1988,-0.0043
93,1989,-0.0053
93,1990,-0.0061
93,1991,-0.0067
93,1992,-0.0071
93,1993,-0.007200000000000001
93,1994,-0.007
93,1995,-0.0066
93,1996,-0.0058000000000000005
93,1997,-0.0048000000000000004
93,1998,-0.0036000000000000003
93,1999,-0.0021000000000000003
93,2000,-0.0005
93,2001,0.0012000000000000001
93,2002,0.0029000000000000002
93,2003,0.0046
93,2004,0.0061
93,2005,0.0074
93,2006,0.0085
93,2007,0.0094
93,2008,0.01
93,2009,0.010400000000000001
93,2010,0.0106
93,2011,0.010700000000000001
93,2012,0.010700000000000001
93,2013,0.0105
93,2014,0.0102
93,2015,0.0099
93,2016,0.0096
93,2017,0.0093
93,2018,0.009
93,2019,0.0088
93,2020,0.0086
93,2021,0.0085
93,2022,0.0085
93,2023,0.0084
93,2024,0.0084
93,2025,0.0084
93,2026,0.0084
93,2027,0.0085
93,2028,0.0085
93,2029,0.0086
93,2030,0.0087
93,2031,0.0087
94,1951,-0.0158
94,1952,-0.0149
94,1953,-0.013900000000000001
94,1954,-0.013000000000000001
94,1955,-0.012
94,1956,-0.0109
94,1957,-0.0098
94,1958,-0.0085
94,1959,-0.0071
94,1960,-0.0056
94,1961,-0.004
94,1962,-0.0022
94,1963,-0.0004
94,1964,0.0015
94,1965,0.0034000000000000002
94,1966,0.0053
94,1967,0.007
94,1968,0.0086
94,1969,0.01
94,1970,0.0112
94,1971,0.012100000000000001
94,1972,0.0128
94,1973,0.0132
94,1974,0.0132
94,1975,0.013000000000000001
94,1976,0.0125
94,1977,0.0118
94,1978,0.0108
94,1979,0.0095
94,1980,0.0081
94,1981,0.006500000000000001
94,1982,0.0048000000000000004
94,1983,0.0031000000000000003
94,1984,0.0013000000000000002
94,1985,-0.0004
94,1986,-0.002
94,1987,-0.0035
94,1988,-0.0048000000000000004
94,1989,-0.0059
94,1990,-0.0068000000000000005
94,1991,-0.007500000000000001
94,1992,-0.008
94,1993,-0.0082
94,1994,-0.0081
94,1995,-0.0078000000000000005
94,1996,-0.0071
94,1997,-0.0063
94,1998,-0.0051
94,1999,-0.0038
94,2000,-0.0023
94,2001,-0.0007
94,2002,0.0009000000000000001
94,2003,0.0026000000000000003
94,2004,0.0041
94,2005,0.0056
94,2006,0.006900000000000001
94,2007,0.008
94,2008,0.0089
94,2009,0.009600000000000001
94,2010,0.0102
94,2011,0.0108
94,2012,0.0112
94,2013,0.0109
94,2014,0.0105
94,2015,0.0101
94,2016,0.0097
94,2017,0.0093
94,2018,0.009
94,2019,0.0087
94,2020,0.0084
94,2021,0.0083
94,2022,0.0082
94,2023,0.0082
94,2024,0.0081
94,2025,0.0081
94,2026,0.0081
94,2027,0.0082
94,2028,0.0082
94,2029,0.0083
94,2030,0.0084
94,2031,0.0086
95,1951,-0.019100000000000002
95,1952,-0.0177
95,1953,-0.016300000000000002
95,1954,-0.0149
95,1955,-0.0135
95,1956,-0.012
95,1957,-0.0105
95,1958,-0.0089
95,1959,-0.0073
95,1960,-0.0056
95,1961,-0.0038
95,1962,-0.002
95,1963,-0.0001
95,1964,0.0017000000000000001
95,1965,0.0036000000000000003
95,1966,0.0053
95,1967,0.007
95,1968,0.0085
95,1969,0.0099
95,1970,0.011000000000000001
95,1971,0.0119
95,1972,0.0125
95,1973,0.0129
95,1974,0.013000000000000001
95,1975,0.0128
95,1976,0.0123
95,1977,0.011600000000000001
95,1978,0.0106
95,1979,0.009300000000000001
95,1980,0.0079
95,1981,0.0064
95,1982,0.0047
95,1983,0.0029000000000000002
95,1984,0.0012000000000000001
95,1985,-0.0006000000000000001
95,1986,-0.0022
95,1987,-0.0038
95,1988,-0.005200000000000001
95,1989,-0.0064
95,1990,-0.0074
95,1991,-0.0082
95,1992,-0.008700000000000001
95,1993,-0.0091
95,1994,-0.0091
95,1995,-0.0089
95,1996,-0.008400000000000001
95,1997,-0.0077
95,1998,-0.0067
95,1999,-0.0056
95,2000,-0.004200000000000001
95,2001,-0.0027
95,2002,-0.0011
95,2003,0.0005
95,2004,0.0021000000000000003
95,2005,0.0037
95,2006,0.0051
95,2007,0.006500000000000001
95,2008,0.0077
95,2009,0.0089
95,2010,0.0099
95,2011,0.0109
95,2012,0.0118
95,2013,0.0114
95,2014,0.011
95,2015,0.0104
95,2016,0.0099
95,2017,0.0094
95,2018,0.009
95,2019,0.0086
95,2020,0.0083
95,2021,0.008
95,2022,0.0079
95,2023,0.0079
95,2024,0.0079
95,2025,0.0079
95,2026,0.0079
95,2027,0.0079
95,2028,0.008
95,2029,0.008
95,2030,0.0082
95,2031,0.0083
96,1951,-0.0181
96,1952,-0.016800000000000002
96,1953,-0.0155
96,1954,-0.014100000000000001
96,1955,-0.0128
96,1956,-0.0114
96,1957,-0.01
96,1958,-0.0085
96,1959,-0.006900000000000001
96,1960,-0.0053
96,1961,-0.0036000000000000003
96,1962,-0.0019
96,1963,-0.0001
96,1964,0.0016
96,1965,0.0034000000000000002
96,1966,0.0051
96,1967,0.0067
96,1968,0.0081
96,1969,0.0094
96,1970,0.0105
96,1971,0.011300000000000001
96,1972,0.0119
96,1973,0.0123
96,1974,0.0123
96,1975,0.012100000000000001
96,1976,0.0117
96,1977,0.011000000000000001
96,1978,0.01
96,1979,0.0089
96,1980,0.007500000000000001
96,1981,0.006
96,1982,0.0044
96,1983,0.0028
96,1984,0.0011
96,1985,-0.0006000000000000001
96,1986,-0.0021000000000000003
96,1987,-0.0036000000000000003
96,1988,-0.0049
96,1989,-0.006
96,1990,-0.007
96,1991,-0.0078000000000000005
96,1992,-0.0083
96,1993,-0.0086
96,1994,-0.008700000000000001
96,1995,-0.0085
96,1996,-0.008
96,1997,-0.0073
96,1998,-0.0064
96,1999,-0.0053
96,2000,-0.004
96,2001,-0.0026000000000000003
96,2002,-0.0011
96,2003,0.0005
96,2004,0.002
96,2005,0.0035
96,2006,0.0049
96,2007,0.006200000000000001
96,2008,0.0074
96,2009,0.008400000000000001
96,2010,0.0094
96,2011,0.0103
96,2012,0.0112
96,2013,0.0109
96,2014,0.0104
96,2015,0.0099
96,2016,0.0094
96,2017,0.0089
96,2018,0.0085
96,2019,0.0081
96,2020,0.0078
96,2021,0.0076
96,2022,0.0075
96,2023,0.0075
96,2024,0.0075
96,2025,0.0075
96,2026,0.0075
96,2027,0.0075
96,2028,0.0076
96,2029,0.0076
96,2030,0.0077
96,2031,0.0079
97,1951,-0.0172
97,1952,-0.0159
97,1953,-0.014700000000000001
97,1954,-0.0134
97,1955,-0.012100000000000001
97,1956,-0.0108
97,1957,-0.0094
97,1958,-0.008
97,1959,-0.0066
97,1960,-0.005
97,1961,-0.0034000000000000002
97,1962,-0.0018000000000000002
97,1963,-0.0001
97,1964,0.0016
97,1965,0.0032
97,1966,0.0048000000000000004
97,1967,0.0063
97,1968,0.0077
97,1969,0.0089
97,1970,0.0099
97,1971,0.010700000000000001
97,1972,0.011300000000000001
97,1973,0.011600000000000001
97,1974,0.0117
97,1975,0.0115
97,1976,0.0111
97,1977,0.010400000000000001
97,1978,0.0095
97,1979,0.008400000000000001
97,1980,0.0071
97,1981,0.0057
97,1982,0.004200000000000001
97,1983,0.0026000000000000003
97,1984,0.001
97,1985,-0.0005
97,1986,-0.002
97,1987,-0.0034000000000000002
97,1988,-0.0046
97,1989,-0.0057
97,1990,-0.0066
97,1991,-0.0074
97,1992,-0.0079
97,1993,-0.0081
97,1994,-0.0082
97,1995,-0.008
97,1996,-0.0076
97,1997,-0.006900000000000001
97,1998,-0.0061
97,1999,-0.005
97,2000,-0.0038
97,2001,-0.0024000000000000002
97,2002,-0.001
97,2003,0.0004
97,2004,0.0019
97,2005,0.0033
97,2006,0.0046
97,2007,0.0058000000000000005
97,2008,0.007
97,2009,0.008
97,2010,0.0089
97,2011,0.0098
97,2012,0.0106
97,2013,0.0103
97,2014,0.0099
97,2015,0.0094
97,2016,0.0089
97,2017,0.0085
97,2018,0.0081
97,2019,0.0077
97,2020,0.0074
97,2021,0.0072
97,2022,0.0071
97,2023,0.0071
97,2024,0.0071
97,2025,0.0071
97,2026,0.0071
97,2027,0.0071
97,2028,0.0072
97,2029,0.0072
97,2030,0.0073
97,2031,0.0075
98,1951,-0.0162
98,1952,-0.015000000000000001
